"回测数据基于BINANCE交易所的btcusdt的1m分钟数据,开始时间为：2018-01-01 00:00:00,结束时间为：2020-07-01 00:00:00，'
'交易手续费设置为：0.002,滑点为：0.5,合约乘数为：1,盘口一跳为：0.5,合约方向：False(注：F 正向，T 反向)。'
'策略名为：AberrationBiasStrategy,回测指标为：total_net_pnl。'
'回测时间为：2020-10-06 ，算法类型：EX
版本号：1.0，本次版本升级内容为：动态止盈止损 '
"
参数,总盈亏,总盈亏,Sharpe Ratio,收益回撤比,年化收益,收益标准差,百分比最大回撤,最长回撤天数,日均成交笔数,日均滑点
"{'boll_length': 520, 'boll_dev': 2.700000000000001, 'bias': 0.21999999999999997}",24546.90996,24546.90996,1.3861582364431122,19.63276588074381,65.24095670431907,1.3988047408532058,-12.503031976801662,21,0.42967884828349945,0.21483942414174972
"{'boll_length': 430, 'boll_dev': 2.700000000000001, 'bias': 0.19999999999999998}",24496.807459999996,24496.807459999996,1.490406346580633,33.66085440590794,65.10779391362132,1.3747645496918786,-7.277535847604777,14,0.5182724252491694,0.2591362126245847
"{'boll_length': 490, 'boll_dev': 2.700000000000001, 'bias': 0.19999999999999998}",24491.673720000003,24491.673720000003,1.4155471421353083,25.225099172216847,65.09414942192696,1.3657120209768074,-9.709247742809817,100,0.48283499446290146,0.24141749723145073
"{'boll_length': 520, 'boll_dev': 2.700000000000001, 'bias': 0.19999999999999998}",24490.070580000003,24490.070580000003,1.3091432106108518,15.398442927023572,65.08988858471771,1.4789365412188828,-15.904251290902325,21,0.46068660022148394,0.23034330011074197
"{'boll_length': 550, 'boll_dev': 2.0000000000000004, 'bias': 0.23999999999999996}",24484.044139999998,24484.044139999998,1.3848160672016985,15.286265797543104,65.07387146843853,1.5333552885689024,-16.017021072559928,93,0.5227021040974529,0.26135105204872644
"{'boll_length': 520, 'boll_dev': 1.8000000000000003, 'bias': 0.21999999999999997}",24404.3844,24404.3844,1.2840715777855478,18.49673381228343,64.86215122923592,1.4410212221875702,-13.193888525223512,48,0.6290143964562569,0.31450719822812845
"{'boll_length': 475, 'boll_dev': 1.8000000000000003, 'bias': 0.27999999999999997}",24396.897259999998,24396.897259999998,1.2261688330870486,10.860616674163694,64.84225185382056,1.7282073009787295,-22.463639028930768,12,0.5094130675526024,0.2547065337763012
"{'boll_length': 505, 'boll_dev': 2.3000000000000007, 'bias': 0.21999999999999997}",24393.709979999996,24393.709979999996,1.4607512234014544,30.374818541817035,64.83378067774088,1.2826961999383428,-8.030898998266332,35,0.5249169435215947,0.26245847176079734
"{'boll_length': 490, 'boll_dev': 1.7000000000000002, 'bias': 0.21999999999999997}",24326.412300000004,24326.412300000004,1.2830802011530764,15.061571582673624,64.65491641196013,1.439100866375552,-16.15131074899539,30,0.6755260243632336,0.3377630121816168
"{'boll_length': 520, 'boll_dev': 2.0000000000000004, 'bias': 0.21999999999999997}",24322.59726,24322.59726,1.2103053317911034,13.680667963134628,64.64477677076418,1.5254755120878505,-17.77880826107487,77,0.584717607973422,0.292358803986711
"{'boll_length': 520, 'boll_dev': 2.800000000000001, 'bias': 0.21999999999999997}",24305.68804,24305.68804,1.4922877641237706,22.101006154553982,64.5998353222592,1.3662600681088695,-10.997548197592696,15,0.4097452934662237,0.20487264673311184
"{'boll_length': 550, 'boll_dev': 2.0000000000000004, 'bias': 0.21999999999999997}",24272.62734,24272.62734,1.2641630489436029,15.862480870650412,64.51196635215948,1.4585077393596375,-15.301911181441035,93,0.5736434108527132,0.2868217054263566
"{'boll_length': 490, 'boll_dev': 2.1000000000000005, 'bias': 0.21999999999999997}",24270.165479999996,24270.165479999996,1.2277496773385177,13.463285570412141,64.50542320265782,1.5016647003620207,-18.026926156374355,4,0.5802879291251384,0.2901439645625692
"{'boll_length': 550, 'boll_dev': 1.9000000000000004, 'bias': 0.21999999999999997}",24263.62098,24263.62098,1.2641503033408952,17.745950159895482,64.48802918272436,1.4581657650568542,-13.672765200723939,93,0.5980066445182725,0.29900332225913623
"{'boll_length': 490, 'boll_dev': 2.0000000000000004, 'bias': 0.19999999999999998}",24218.78674000001,24218.78674000001,1.2407591084125023,14.602446854097,64.36886841196014,1.4838451114589502,-16.585430498043518,18,0.6733111849390919,0.33665559246954596
"{'boll_length': 460, 'boll_dev': 1.8000000000000003, 'bias': 0.19999999999999998}",24202.80542,24202.80542,1.1218692334714815,8.770513959775853,64.3263931428572,1.6403809369041522,-27.59565235401389,12,0.7264673311184939,0.36323366555924697
"{'boll_length': 520, 'boll_dev': 2.3000000000000007, 'bias': 0.21999999999999997}",24155.5562,24155.5562,1.4339908078071328,28.22536952359901,64.2008138205981,1.299614372783929,-8.558100959423673,35,0.5160575858250277,0.25802879291251385
"{'boll_length': 535, 'boll_dev': 1.9000000000000004, 'bias': 0.21999999999999997}",24141.37254,24141.37254,1.2625092139551692,16.457900639424842,64.16311638538214,1.4552041679198313,-14.668561360839336,77,0.6002214839424141,0.3001107419712071
"{'boll_length': 460, 'boll_dev': 1.9000000000000004, 'bias': 0.21999999999999997}",24114.81282,24114.81282,1.3137654548597604,9.75610796542722,64.09252576744191,1.6022239309682458,-24.717656780199476,11,0.6511627906976745,0.32558139534883723
"{'boll_length': 550, 'boll_dev': 1.8000000000000003, 'bias': 0.21999999999999997}",24070.301679999997,24070.301679999997,1.2825679918363755,17.46740453972718,63.97422373421927,1.4296580314061729,-13.780124932273397,48,0.6201550387596899,0.31007751937984496
"{'boll_length': 475, 'boll_dev': 2.1000000000000005, 'bias': 0.21999999999999997}",24058.545039999997,24058.545039999997,1.4169162477222064,16.566108578379254,63.94297685049836,1.483584125785549,-14.522749821523732,19,0.5891472868217055,0.29457364341085274
"{'boll_length': 520, 'boll_dev': 2.2000000000000006, 'bias': 0.21999999999999997}",24045.24744,24045.24744,1.3475728070034563,16.321204816467226,63.90763439202664,1.3686828772548274,-14.732519878520026,35,0.540420819490587,0.2702104097452935
"{'boll_length': 475, 'boll_dev': 2.3000000000000007, 'bias': 0.19999999999999998}",24022.300499999998,24022.300499999998,1.3341696028508594,17.502616067151543,63.84664584717606,1.3887653762091259,-13.724977116469136,19,0.593576965669989,0.2967884828349945
"{'boll_length': 580, 'boll_dev': 2.0000000000000004, 'bias': 0.23999999999999996}",23943.709359999997,23943.709359999997,1.4354806954784884,17.9413769798347,63.63776574086384,1.4659083637121522,-13.345524920919766,35,0.5249169435215947,0.26245847176079734
"{'boll_length': 505, 'boll_dev': 1.9000000000000004, 'bias': 0.19999999999999998}",23915.208040000012,23915.208040000012,1.2593126454420698,17.78885386159236,63.562014724252585,1.4498433568123124,-13.443928555529364,77,0.6954595791805094,0.3477297895902547
"{'boll_length': 505, 'boll_dev': 1.7000000000000002, 'bias': 0.19999999999999998}",23898.327200000014,23898.327200000014,1.237958789609895,14.087103547762638,63.51714870431893,1.4741621089316095,-16.964684840266976,11,0.7375415282392026,0.3687707641196013
"{'boll_length': 565, 'boll_dev': 2.700000000000001, 'bias': 0.19999999999999998}",23896.805139999997,23896.805139999997,1.536791348620138,26.661726590416418,63.5131033621263,1.2867162618118453,-8.9629623419024,17,0.4695459579180509,0.23477297895902546
"{'boll_length': 520, 'boll_dev': 1.8000000000000003, 'bias': 0.19999999999999998}",23881.14792000001,23881.14792000001,1.2365297803484798,18.244404366714477,63.47148948837214,1.4751624253324789,-13.089573898926155,48,0.7198228128460686,0.3599114064230343
"{'boll_length': 520, 'boll_dev': 1.7000000000000002, 'bias': 0.23999999999999996}",23826.453599999997,23826.453599999997,1.3625890535784997,16.849454581205183,63.326122524917075,1.5341261194701463,-14.14078627006562,48,0.5957918050941307,0.2978959025470653
"{'boll_length': 535, 'boll_dev': 2.0000000000000004, 'bias': 0.19999999999999998}",23793.887880000002,23793.887880000002,1.1759741412851106,13.639005187256133,63.239569116279085,1.5473623127849607,-17.445471684571455,18,0.6666666666666666,0.3333333333333333
"{'boll_length': 520, 'boll_dev': 2.0000000000000004, 'bias': 0.19999999999999998}",23788.64620000001,23788.64620000001,1.1766034417481563,13.38033790042226,63.22563774086392,1.5463085340111966,-17.77880826107487,18,0.6733111849390919,0.33665559246954596
"{'boll_length': 460, 'boll_dev': 1.9000000000000004, 'bias': 0.19999999999999998}",23782.917,23782.917,1.104436371477198,8.09989057712002,63.21041063122928,1.647085397780633,-29.362022577416376,12,0.7021040974529347,0.35105204872646734
"{'boll_length': 520, 'boll_dev': 2.1000000000000005, 'bias': 0.21999999999999997}",23746.63832,23746.63832,1.1720122828744741,12.289529490508448,63.11398889036548,1.5505449103132027,-19.322658640707292,4,0.5603543743078627,0.28017718715393136
"{'boll_length': 535, 'boll_dev': 1.8000000000000003, 'bias': 0.21999999999999997}",23721.72408,23721.72408,1.2740107094718578,17.54030315248353,63.04777164119611,1.4254123704335773,-13.52412434025764,97,0.6245847176079734,0.3122923588039867
