"回测数据基于BINANCE交易所的ethusdt的1m分钟数据,开始时间为：2019-01-01 00:00:00,结束时间为：2020-07-01 00:00:00，'
'交易手续费设置为：0.002,滑点为：0.05,合约乘数为：1,盘口一跳为：0.05,合约方向：False(注：F 正向，T 反向)。'
'策略名为：SuperTurtleHourV1,回测指标为：total_net_pnl。'
'回测时间为：2020-10-20 ，算法类型：EX
版本号：1.0，本次版本升级内容为：动态止盈止损 '
"
参数,总盈亏,总盈亏,Sharpe Ratio,收益回撤比,年化收益,收益标准差,百分比最大回撤,最长回撤天数,日均成交笔数,日均滑点
"{'entry_window': 85, 'exit_window': 150}",342.1488999999998,342.1488999999998,1.1153142813791714,4.1380105393106,1.5522823440453737,0.08858726343285492,-0.8268439549624822,55,0.31190926275992437,0.015595463137996219
"{'entry_window': 305, 'exit_window': 55}",342.0224999999999,342.0224999999999,1.4145307943889176,7.141732395544604,1.551708884688085,0.06962561019746052,-0.4789069108965365,31,0.1890359168241966,0.00945179584120983
"{'entry_window': 75, 'exit_window': 175}",341.7367399999998,341.7367399999998,1.1188897739774204,3.67270855117044,1.5504124310018923,0.08819986637487202,-0.9304760648407393,55,0.28544423440453687,0.014272211720226843
"{'entry_window': 290, 'exit_window': 45}",341.53599999999994,341.53599999999994,1.4341646880791952,5.698897102688443,1.5495017013232517,0.06857636780025245,-0.5993019242949327,33,0.19659735349716445,0.009829867674858226
"{'entry_window': 145, 'exit_window': 175}",341.2562999999999,341.2562999999999,1.148818885852933,4.3207672354177475,1.54823274102079,0.08554054899789862,-0.7898048689193162,14,0.21172022684310018,0.01058601134215501
"{'entry_window': 80, 'exit_window': 185}",341.0786999999998,341.0786999999998,1.1171621773664175,3.6882968882060085,1.5474269943289194,0.08816945603151564,-0.9247593410678507,60,0.27032136105860116,0.013516068052930057
"{'entry_window': 335, 'exit_window': 55}",340.6615999999999,340.6615999999999,1.4174920432569498,8.025514735221599,1.5455346691871386,0.06920827613612776,-0.42447320980539227,31,0.17013232514177692,0.008506616257088847
"{'entry_window': 295, 'exit_window': 45}",339.8665999999999,339.8665999999999,1.428468114261856,5.6719952517276715,1.5419278638941325,0.06851887191383146,-0.5992011363134976,33,0.19659735349716445,0.009829867674858226
"{'entry_window': 345, 'exit_window': 55}",339.2131,339.2131,1.4129669349672105,7.991390084559599,1.5389630245746684,0.0691395718391947,-0.42447320980539227,31,0.17013232514177692,0.008506616257088847
"{'entry_window': 105, 'exit_window': 175}",339.19259999999974,339.19259999999974,1.1318586888187363,4.017420910719086,1.538870018903592,0.08655267786946676,-0.8443043622712844,14,0.23629489603024575,0.011814744801512287
"{'entry_window': 330, 'exit_window': 55}",338.6941,338.6941,1.4077051025287342,7.979165850795219,1.5366083931947117,0.06929357634317525,-0.42447306690115494,31,0.17391304347826086,0.008695652173913045
"{'entry_window': 115, 'exit_window': 175}",338.54405999999983,338.54405999999983,1.138188697827927,4.007781476979836,1.5359276824196648,0.0863382670550285,-0.8447168637924829,14,0.23251417769376181,0.011625708884688092
"{'entry_window': 80, 'exit_window': 165}",338.2144999999998,338.2144999999998,1.101978079356042,3.621969181076229,1.5344325141776953,0.08864817421891835,-0.9337862446954988,55,0.29678638941398866,0.014839319470699433
"{'entry_window': 100, 'exit_window': 145}",338.12579999999974,338.12579999999974,1.1298009317217597,4.394224623820702,1.5340300945179575,0.08644285523567764,-0.7694777325834684,14,0.29300567107750475,0.014650283553875236
"{'entry_window': 120, 'exit_window': 175}",338.0344399999998,338.0344399999998,1.1377863801649366,4.0009367090836765,1.5336156068052886,0.08624191779476317,-0.8448882463762295,14,0.22873345935727787,0.011436672967863893
