"回测数据基于BINANCE交易所的eosusdt的1m分钟数据,开始时间为：2018-01-01 00:00:00,结束时间为：2020-07-01 00:00:00，'
'交易手续费设置为：0.002,滑点为：0.001,合约乘数为：1,盘口一跳为：0.001,合约方向：False(注：F 正向，T 反向)。'
'策略名为：AberrationBiasStrategy,回测指标为：total_net_pnl。'
'回测时间为：2020-10-06 ，算法类型：EX
版本号：1.0，本次版本升级内容为：动态止盈止损 '
"
参数,总盈亏,总盈亏,Sharpe Ratio,收益回撤比,年化收益,收益标准差,百分比最大回撤,最长回撤天数,日均成交笔数,日均滑点
"{'boll_length': 180, 'boll_dev': 2.700000000000001, 'bias': 0.25}",12.582393799999998,12.582393799999998,0.7898875969481223,1.6382772717564957,0.041366774136987146,0.0033783734833830723,-0.07680259023864694,3,0.3287671232876712,0.0003287671232876713
"{'boll_length': 180, 'boll_dev': 2.800000000000001, 'bias': 0.25}",12.512992599999999,12.512992599999999,0.7876704028174754,1.627732164430784,0.04113860580821935,0.0033692081839473433,-0.07687378103986676,27,0.3095890410958904,0.00030958904109589045
"{'boll_length': 140, 'boll_dev': 2.9000000000000012, 'bias': 0.22}",12.280072799999996,12.280072799999996,0.7676934119208394,1.6039288984937647,0.040372842082189914,0.0033925742894264847,-0.07656245118802671,12,0.3589041095890411,0.00035890410958904113
"{'boll_length': 180, 'boll_dev': 2.9000000000000012, 'bias': 0.25}",12.2769656,12.2769656,0.7749743317526115,1.5800662968884047,0.04036262663013669,0.0033598510670924835,-0.07769905366741074,27,0.2958904109589041,0.00029589041095890416
"{'boll_length': 140, 'boll_dev': 2.800000000000001, 'bias': 0.22}",12.104469599999998,12.104469599999998,0.7536277709797172,1.586621485998114,0.03979551649315251,0.003406504118363435,-0.07629084634755125,12,0.38082191780821917,0.00038082191780821923
"{'boll_length': 120, 'boll_dev': 2.9000000000000012, 'bias': 0.22}",11.999046999999996,11.999046999999996,0.7292969900264963,1.5750620907499036,0.03944892164383484,0.003489511775724384,-0.07618142211959969,12,0.37534246575342467,0.0003753424657534247
"{'boll_length': 140, 'boll_dev': 2.700000000000001, 'bias': 0.22}",11.649260399999996,11.649260399999996,0.7215221503925956,1.5083571267801714,0.0382989383013685,0.003424353633667017,-0.07723144733546482,12,0.4,0.0004000000000000001
"{'boll_length': 140, 'boll_dev': 2.700000000000001, 'bias': 0.25}",11.450958200000002,11.450958200000002,0.6897459039471651,1.4825036061062642,0.037646985863009956,0.003521169441212126,-0.07724067687143332,12,0.336986301369863,0.00033698630136986304
"{'boll_length': 200, 'boll_dev': 2.9000000000000012, 'bias': 0.25}",11.381467800000001,11.381467800000001,0.7206416930272583,1.341151265498696,0.03741852427397312,0.0033497671683680092,-0.08486341617675805,27,0.28493150684931506,0.0002849315068493151
"{'boll_length': 100, 'boll_dev': 2.700000000000001, 'bias': 0.19}",11.3786478,11.3786478,0.7006926225608,1.5022960336663849,0.037409253041095804,0.003444283599574965,-0.07574171498163479,3,0.5178082191780822,0.0005178082191780822
"{'boll_length': 140, 'boll_dev': 2.9000000000000012, 'bias': 0.25}",11.356900800000002,11.356900800000002,0.6882966098480198,1.4832021168037066,0.037337756054791824,0.0034996165948394295,-0.07657014961975141,12,0.2958904109589041,0.00029589041095890416
"{'boll_length': 140, 'boll_dev': 2.600000000000001, 'bias': 0.22}",11.2966888,11.2966888,0.6956059805852937,1.4871558313188573,0.037139798794520215,0.0034444939747056936,-0.07596170194203276,12,0.42191780821917807,0.00042191780821917817
"{'boll_length': 140, 'boll_dev': 2.600000000000001, 'bias': 0.25}",11.168443600000005,11.168443600000005,0.6716419339186616,1.4700834897071253,0.03671817073972719,0.0035269167268746114,-0.07597149194720476,12,0.3506849315068493,0.00035068493150684934
"{'boll_length': 160, 'boll_dev': 2.800000000000001, 'bias': 0.22}",11.053070599999996,11.053070599999996,0.6915916917048062,1.3074813081220118,0.0363388622465755,0.0033898152841569606,-0.0845371213442127,12,0.3698630136986301,0.0003698630136986302
"{'boll_length': 140, 'boll_dev': 2.800000000000001, 'bias': 0.25}",11.040930800000002,11.040930800000002,0.6674072012440344,1.4470564491814626,0.03629895057533996,0.0035087943884223355,-0.07629924047707065,12,0.3178082191780822,0.0003178082191780822
"{'boll_length': 100, 'boll_dev': 2.9000000000000012, 'bias': 0.19}",10.9456812,10.9456812,0.6772196484600898,1.4335926032604596,0.0359858012054822,0.0034281390683663887,-0.0763514067741893,12,0.4767123287671233,0.00047671232876712324
"{'boll_length': 500, 'boll_dev': 2.500000000000001, 'bias': 0.43000000000000016}",10.941457,10.941457,1.401398919463588,5.33250340811425,0.03597191342465731,0.001655993614730717,-0.020518424767156773,88,0.1178082191780822,0.00011780821917808219
"{'boll_length': 180, 'boll_dev': 2.800000000000001, 'bias': 0.28}",10.872016199999996,10.872016199999996,0.672827896742902,1.4099854055009808,0.035743614904112514,0.003427306035713944,-0.0771072959874926,26,0.2547945205479452,0.0002547945205479452
"{'boll_length': 160, 'boll_dev': 2.500000000000001, 'bias': 0.22}",10.848061199999993,10.848061199999993,0.670962103684002,1.2797993256417575,0.035664858739724324,0.0034292680990998465,-0.08476376712075312,12,0.4383561643835616,0.0004383561643835617
"{'boll_length': 100, 'boll_dev': 2.700000000000001, 'bias': 0.22}",10.845324200000004,10.845324200000004,0.6560347373792991,1.4318733020020415,0.03565586038356002,0.003506412991192875,-0.07574220557667778,3,0.44931506849315067,0.0004493150684931507
"{'boll_length': 160, 'boll_dev': 2.500000000000001, 'bias': 0.25}",10.769779799999998,10.769779799999998,0.6535178830027236,1.2706668252520295,0.035407495232882336,0.003495411818932907,-0.08475691334638871,12,0.3698630136986301,0.0003698630136986302
"{'boll_length': 180, 'boll_dev': 2.9000000000000012, 'bias': 0.28}",10.7294396,10.7294396,0.6655859065367644,1.3789663273458284,0.035274869917805124,0.0034191865772504083,-0.07780784336228569,26,0.23835616438356164,0.00023835616438356167
"{'boll_length': 160, 'boll_dev': 2.700000000000001, 'bias': 0.25}",10.718964399999994,10.718964399999994,0.6550504465741886,1.27175740187658,0.03524043090410404,0.0034707887952978916,-0.0842846629725262,11,0.336986301369863,0.00033698630136986304
"{'boll_length': 160, 'boll_dev': 2.9000000000000012, 'bias': 0.25}",10.661514200000001,10.661514200000001,0.6542709376416933,1.247429791053849,0.035051553534242746,0.003456309394212942,-0.08546784978569265,12,0.3095890410958904,0.00030958904109589045
"{'boll_length': 140, 'boll_dev': 2.500000000000001, 'bias': 0.22}",10.653263999999995,10.653263999999995,0.65058642195379,1.4066692509260526,0.03502442958904144,0.003473195462890818,-0.075733965130657,2,0.4438356164383562,0.00044383561643835626
"{'boll_length': 180, 'boll_dev': 2.600000000000001, 'bias': 0.28}",10.6276116,10.6276116,0.6517678708363156,1.4032301736423551,0.03494009293150804,0.0034585560110854487,-0.07573676649508145,2,0.2821917808219178,0.0002821917808219178
"{'boll_length': 100, 'boll_dev': 2.700000000000001, 'bias': 0.25}",10.607060800000001,10.607060800000001,0.6348530043691013,1.1800278169273608,0.034872528657537025,0.0035438424997276978,-0.08988822676757108,3,0.4191780821917808,0.00041917808219178086
"{'boll_length': 100, 'boll_dev': 2.700000000000001, 'bias': 0.28}",10.580747200000001,10.580747200000001,0.6331896346836169,1.177100448021842,0.03478601819177979,0.0035443421971804705,-0.08988822676757108,3,0.39452054794520547,0.0003945205479452055
"{'boll_length': 100, 'boll_dev': 2.9000000000000012, 'bias': 0.22}",10.566630200000002,10.566630200000002,0.6403397130631596,1.3839380573917854,0.034739606136992264,0.0035000921767878723,-0.0763519013265379,12,0.4136986301369863,0.00041369863013698637
"{'boll_length': 140, 'boll_dev': 2.400000000000001, 'bias': 0.22}",10.562067399999998,10.562067399999998,0.6439055598779357,1.3838114235141417,0.03472460515068343,0.00347920700200214,-0.07632591565964626,3,0.4712328767123288,0.0004712328767123288
"{'boll_length': 100, 'boll_dev': 2.800000000000001, 'bias': 0.19}",10.551485399999999,10.551485399999999,0.6509682773936357,1.3930761786014851,0.03468981501369481,0.0034380130104940776,-0.07574234318320996,3,0.5041095890410959,0.0005041095890410958
